trial,seed,method,coverage_rate,avg_length,coverage_vs_scp,length_efficiency_vs_scp,noisy_accuracy,ambiguous_rate
32,813305335,PCP,0.9322709163346613,154.575812971184,0.007968127490039834,0.9324527694857835,1.0,0.0
33,921586157,SCP,0.8286852589641435,116.28705665869074,0.0,1.0,1.0,0.0
33,921586157,Cluster-wise Oracle,0.796812749003984,109.36193519450157,-0.031872509960159445,1.0633229601494594,1.0,0.0
33,921586157,PCP,0.8366533864541833,120.03380526413885,0.007968127490039834,0.9687858882986902,1.0,0.0
34,4971612,SCP,0.9482071713147411,150.39987428357364,0.0,1.0,1.0,0.0
34,4971612,Cluster-wise Oracle,0.9083665338645418,132.9009016632624,-0.03984063745019928,1.1316693295629343,1.0,0.0
34,4971612,PCP,0.952191235059761,151.62787544747815,0.003984063745019917,0.9919012176337597,1.0,0.0
35,768778388,SCP,0.9123505976095617,135.03434693458755,0.0,1.0,1.0,0.0
35,768778388,Cluster-wise Oracle,0.8565737051792829,126.49957212122662,-0.055776892430278835,1.0674688038089324,1.0,0.0
35,768778388,PCP,0.9203187250996016,145.9685060290505,0.007968127490039834,0.9250923408623032,1.0,0.0
36,330055343,SCP,0.9043824701195219,134.63994899284398,0.0,1.0,1.0,0.0
36,330055343,Cluster-wise Oracle,0.852589641434263,113.91162127399272,-0.05179282868525892,1.1819685075765292,1.0,0.0
36,330055343,PCP,0.9402390438247012,154.3623934884734,0.03585657370517936,0.8722328408499176,1.0,0.0
37,647525728,SCP,0.952191235059761,139.97652349646097,0.0,1.0,1.0,0.0
37,647525728,Cluster-wise Oracle,0.9203187250996016,127.48727019868463,-0.031872509960159445,1.097964708776902,1.0,0.0
37,647525728,PCP,0.9681274900398407,147.1074421475387,0.015936254980079667,0.9515257790701989,1.0,0.0
38,89086856,SCP,0.896414342629482,126.80429306320596,0.0,1.0,1.0,0.0
38,89086856,Cluster-wise Oracle,0.8685258964143426,114.65418778623358,-0.027888446215139417,1.1059717530739095,1.0,0.0
38,89086856,PCP,0.9203187250996016,139.33532605564343,0.0239043824701195,0.9100656427399235,1.0,0.0
39,219988566,SCP,0.9641434262948207,152.04197161536746,0.0,1.0,1.0,0.0
39,219988566,Cluster-wise Oracle,0.9561752988047809,147.28327797293107,-0.007968127490039834,1.03230980263293,1.0,0.0
39,219988566,PCP,0.9840637450199203,163.30533296423815,0.019920318725099584,0.9310288210162908,1.0,0.0
40,467946907,SCP,0.896414342629482,137.4185220527717,0.0,1.0,1.0,0.0
40,467946907,Cluster-wise Oracle,0.8844621513944223,130.53926465283845,-0.01195219123505975,1.0526987601640643,1.0,0.0
40,467946907,PCP,0.9203187250996016,147.72939119913275,0.0239043824701195,0.9302043482162432,1.0,0.0
41,268717310,SCP,0.900398406374502,128.70415677575738,0.0,1.0,1.0,0.0
41,268717310,Cluster-wise Oracle,0.8685258964143426,121.56474144528816,-0.031872509960159334,1.0587293260001907,1.0,0.0
41,268717310,PCP,0.9203187250996016,144.41044689831682,0.019920318725099584,0.8912385463801061,1.0,0.0
42,617689459,SCP,0.896414342629482,120.98253774299224,0.0,1.0,1.0,0.0
42,617689459,Cluster-wise Oracle,0.8844621513944223,114.70332598792916,-0.01195219123505975,1.0547430660879342,1.0,0.0
42,617689459,PCP,0.9203187250996016,133.57805349966085,0.0239043824701195,0.9057066978693428,1.0,0.0
43,906234620,SCP,0.8725099601593626,122.49285316133985,0.0,1.0,1.0,0.0
43,906234620,Cluster-wise Oracle,0.8685258964143426,122.26830879058988,-0.003984063745019917,1.0018364887268911,1.0,0.0
43,906234620,PCP,0.9282868525896414,150.26246217409386,0.055776892430278835,0.815192639525764,1.0,0.0
44,551048062,SCP,0.9721115537848606,162.09083463585532,0.0,1.0,1.0,0.0
44,551048062,Cluster-wise Oracle,0.9442231075697212,140.5364387997378,-0.027888446215139417,1.1533722927676586,1.0,0.0
44,551048062,PCP,0.9760956175298805,194.0877226249617,0.003984063745019917,0.8351421328646613,1.0,0.0
45,134061872,SCP,0.8446215139442231,109.77803386344955,0.0,1.0,1.0,0.0
45,134061872,Cluster-wise Oracle,0.7888446215139442,100.10706278843173,-0.055776892430278946,1.0966062813715416,1.0,0.0
45,134061872,PCP,0.8127490039840638,107.24261630738806,-0.031872509960159334,1.0236418845731463,1.0,0.0
46,442457854,SCP,0.8406374501992032,114.89202373272977,0.0,1.0,1.0,0.0
46,442457854,Cluster-wise Oracle,0.8087649402390438,105.97130089932185,-0.031872509960159445,1.0841805541472316,1.0,0.0
46,442457854,PCP,0.8884462151394422,125.09115697979193,0.047808764940239,0.9184663928825136,1.0,0.0
47,702442836,SCP,0.9601593625498008,150.2696431218421,0.0,1.0,1.0,0.0
47,702442836,Cluster-wise Oracle,0.9561752988047809,146.44406562497937,-0.003984063745019917,1.0261231309069188,1.0,0.0
47,702442836,PCP,0.9840637450199203,161.45246517223214,0.0239043824701195,0.9307361331494036,1.0,0.0
48,150893208,SCP,0.8446215139442231,118.78862686826747,0.0,1.0,1.0,0.0
48,150893208,Cluster-wise Oracle,0.7888446215139442,107.27683170219566,-0.055776892430278946,1.1073092389420016,1.0,0.0
48,150893208,PCP,0.8844621513944223,134.09120547207937,0.03984063745019917,0.8858793270599822,1.0,0.0
49,612969405,SCP,0.8565737051792829,119.23240083566684,0.0,1.0,1.0,0.0
49,612969405,Cluster-wise Oracle,0.8167330677290837,107.60421639462042,-0.03984063745019917,1.108064394041977,1.0,0.0
49,612969405,PCP,0.9601593625498008,173.44444253018193,0.10358565737051795,0.6874385774275737,1.0,0.0
50,409076910,SCP,0.8645418326693227,127.37630942378254,0.0,1.0,1.0,0.0
50,409076910,Cluster-wise Oracle,0.8326693227091634,116.77300407775037,-0.031872509960159334,1.0908027110356109,1.0,0.0
50,409076910,PCP,0.8406374501992032,124.50303460507642,-0.0239043824701195,1.0230779500902942,1.0,0.0
51,467425357,SCP,0.8685258964143426,121.82548916200923,0.0,1.0,1.0,0.0
51,467425357,Cluster-wise Oracle,0.8326693227091634,112.32939056749137,-0.03585657370517925,1.084537969506852,1.0,0.0
51,467425357,PCP,0.9043824701195219,137.52868616133435,0.03585657370517925,0.8858187521627033,1.0,0.0
52,531165820,SCP,0.9362549800796812,154.1624658181902,0.0,1.0,1.0,0.0
52,531165820,Cluster-wise Oracle,0.9083665338645418,140.22245833489833,-0.027888446215139417,1.0994135151303541,1.0,0.0
52,531165820,PCP,0.952191235059761,172.86959739558117,0.015936254980079778,0.8917847217831888,1.0,0.0
53,297127140,SCP,0.8406374501992032,109.39101025614596,0.0,1.0,1.0,0.0
53,297127140,Cluster-wise Oracle,0.8207171314741036,109.78867903082933,-0.019920318725099584,0.9963778708497649,1.0,0.0
53,297127140,PCP,0.8725099601593626,132.00675131274502,0.031872509960159334,0.8286773908781471,1.0,0.0
54,701705814,SCP,0.9282868525896414,142.5427199576042,0.0,1.0,1.0,0.0
54,701705814,Cluster-wise Oracle,0.8565737051792829,122.42375999674107,-0.0717131474103585,1.164338686880706,1.0,0.0
54,701705814,PCP,0.9402390438247012,149.1527560216006,0.011952191235059861,0.9556827762335205,1.0,0.0
55,918393883,SCP,0.8725099601593626,122.8093407664364,0.0,1.0,1.0,0.0
55,918393883,Cluster-wise Oracle,0.852589641434263,115.09606843120459,-0.019920318725099584,1.0670159497224025,1.0,0.0
55,918393883,PCP,0.900398406374502,136.4058457670745,0.027888446215139417,0.90032315019801,1.0,0.0
56,136685008,SCP,0.9123505976095617,136.51163623993807,0.0,1.0,1.0,0.0
56,136685008,Cluster-wise Oracle,0.8804780876494024,134.17234361453094,-0.031872509960159334,1.0174349837111571,1.0,0.0
56,136685008,PCP,0.9083665338645418,147.60703897104167,-0.003984063745019917,0.9248314795253066,1.0,0.0
57,83439697,SCP,0.8725099601593626,117.46607572853334,0.0,1.0,1.0,0.0
57,83439697,Cluster-wise Oracle,0.8446215139442231,109.00756147807031,-0.027888446215139417,1.0775956652526777,1.0,0.0
57,83439697,PCP,0.9083665338645418,166.0454943126426,0.03585657370517925,0.7074330816068976,1.0,0.0
58,261018721,SCP,0.900398406374502,130.2192133666124,0.0,1.0,1.0,0.0
58,261018721,Cluster-wise Oracle,0.8884462151394422,127.63383173941968,-0.01195219123505975,1.0202562407784723,1.0,0.0
58,261018721,PCP,0.9362549800796812,138.04502698908527,0.03585657370517925,0.9433097026878655,1.0,0.0
59,144763273,SCP,0.9641434262948207,149.00289231943705,0.0,1.0,1.0,0.0
59,144763273,Cluster-wise Oracle,0.8764940239043825,126.67010670770381,-0.08764940239043828,1.176306677180489,1.0,0.0
59,144763273,PCP,0.9561752988047809,152.23224595082002,-0.007968127490039834,0.9787866649985166,1.0,0.0
60,398791861,SCP,0.8326693227091634,115.67699618370195,0.0,1.0,1.0,0.0
60,398791861,Cluster-wise Oracle,0.8247011952191236,113.53147900123552,-0.007968127490039834,1.018897993766496,1.0,0.0
60,398791861,PCP,0.9203187250996016,151.9460203416761,0.08764940239043817,0.7613032307366973,1.0,0.0
61,378570752,SCP,0.852589641434263,111.2153874936778,0.0,1.0,1.0,0.0
61,378570752,Cluster-wise Oracle,0.8366533864541833,104.44218604746257,-0.015936254980079667,1.0648512033551003,1.0,0.0
61,378570752,PCP,0.9163346613545816,134.16530079348678,0.06374501992031867,0.8289430041592162,1.0,0.0
62,234247496,SCP,0.9362549800796812,158.55789640837062,0.0,1.0,1.0,0.0
62,234247496,Cluster-wise Oracle,0.9442231075697212,156.76091739310246,0.007968127490039945,1.0114631825658558,1.0,0.0
62,234247496,PCP,0.952191235059761,171.53419283698972,0.015936254980079778,0.9243515463943065,1.0,0.0
63,259223844,SCP,0.9083665338645418,136.62535973925415,0.0,1.0,1.0,0.0
63,259223844,Cluster-wise Oracle,0.8884462151394422,123.97670389086423,-0.019920318725099584,1.1020244566231123,1.0,0.0
63,259223844,PCP,0.9163346613545816,144.94915795496482,0.007968127490039834,0.9425743596365227,1.0,0.0
64,301255101,SCP,0.8884462151394422,121.98894089605298,0.0,1.0,1.0,0.0
64,301255101,Cluster-wise Oracle,0.848605577689243,119.00389503230268,-0.03984063745019917,1.025083598002738,1.0,0.0
64,301255101,PCP,0.8645418326693227,124.49228696561025,-0.0239043824701195,0.9798915568942131,1.0,0.0
65,616209630,SCP,0.8645418326693227,111.15297214190093,0.0,1.0,1.0,0.0
65,616209630,Cluster-wise Oracle,0.8406374501992032,108.70284187370396,-0.0239043824701195,1.0225397075730887,1.0,0.0
65,616209630,PCP,0.8565737051792829,112.63674904582447,-0.007968127490039834,0.9868268845071169,1.0,0.0
66,832567112,SCP,0.9043824701195219,126.07597288691666,0.0,1.0,1.0,0.0
66,832567112,Cluster-wise Oracle,0.8884462151394422,119.71230792437875,-0.015936254980079667,1.0531579841110221,1.0,0.0
66,832567112,PCP,0.9322709163346613,153.89714905052202,0.027888446215139417,0.8192222771165689,1.0,0.0
67,694554388,SCP,0.900398406374502,146.20695410533946,0.0,1.0,1.0,0.0
67,694554388,Cluster-wise Oracle,0.8924302788844621,141.09780903458537,-0.007968127490039834,1.0362099532637092,1.0,0.0
67,694554388,PCP,0.9163346613545816,171.86975892636679,0.015936254980079667,0.8506845824341798,1.0,0.0
68,103273803,SCP,0.9243027888446215,138.84433239136783,0.0,1.0,1.0,0.0
68,103273803,Cluster-wise Oracle,0.8446215139442231,115.74005536188115,-0.07968127490039834,1.199622135631845,1.0,0.0
68,103273803,PCP,0.9123505976095617,141.8824727028837,-0.01195219123505975,0.978586923010018,1.0,0.0
69,703894305,SCP,0.9362549800796812,140.43720693628873,0.0,1.0,1.0,0.0
69,703894305,Cluster-wise Oracle,0.9282868525896414,130.71939939185023,-0.007968127490039834,1.0743409745580912,1.0,0.0
69,703894305,PCP,0.9362549800796812,137.2909726536774,0.0,1.0229165415744257,1.0,0.0
70,661571910,SCP,0.9243027888446215,135.47446194160207,0.0,1.0,1.0,0.0
70,661571910,Cluster-wise Oracle,0.8924302788844621,114.34344727309401,-0.031872509960159334,1.184803022581954,1.0,0.0
70,661571910,PCP,0.9561752988047809,158.08204593025826,0.031872509960159445,0.8569882882295813,1.0,0.0
71,773886063,SCP,0.952191235059761,143.62627100254008,0.0,1.0,1.0,0.0
71,773886063,Cluster-wise Oracle,0.9322709163346613,138.89353663758,-0.019920318725099695,1.034074547164202,1.0,0.0
71,773886063,PCP,0.9681274900398407,165.5848080337028,0.015936254980079667,0.8673879730156565,1.0,0.0
72,175236295,SCP,0.9601593625498008,150.85983264670966,0.0,1.0,1.0,0.0
72,175236295,Cluster-wise Oracle,0.900398406374502,137.50410251447067,-0.05976095617529886,1.0971296847731031,1.0,0.0
72,175236295,PCP,0.9641434262948207,173.96831617566534,0.003984063745019917,0.8671684359718596,1.0,0.0
73,11332932,SCP,0.900398406374502,133.17529026621608,0.0,1.0,1.0,0.0
73,11332932,Cluster-wise Oracle,0.8406374501992032,121.26274548917506,-0.05976095617529875,1.0982374655050544,1.0,0.0
73,11332932,PCP,0.9442231075697212,165.9690076530394,0.043824701195219196,0.8024105955048002,1.0,0.0
74,746313935,SCP,0.9800796812749004,169.6143086596965,0.0,1.0,1.0,0.0
74,746313935,Cluster-wise Oracle,0.8725099601593626,132.5856935489141,-0.10756972111553786,1.2792806231173173,1.0,0.0
74,746313935,PCP,0.952191235059761,156.38753416098967,-0.027888446215139417,1.0845769106193004,1.0,0.0
75,393491383,SCP,0.9322709163346613,119.79080766108706,0.0,1.0,1.0,0.0
75,393491383,Cluster-wise Oracle,0.8764940239043825,108.91232805450936,-0.055776892430278835,1.0998829039916689,1.0,0.0
75,393491383,PCP,0.9482071713147411,127.4687537333937,0.015936254980079778,0.939766053660763,1.0,0.0
76,246048889,SCP,0.9482071713147411,150.94068771122934,0.0,1.0,1.0,0.0
76,246048889,Cluster-wise Oracle,0.8844621513944223,134.9644123784363,-0.06374501992031878,1.118373985047229,1.0,0.0
76,246048889,PCP,0.9402390438247012,163.5898888122025,-0.007968127490039834,0.9226773659862673,1.0,0.0
77,665865335,SCP,0.900398406374502,123.77372632925814,0.0,1.0,1.0,0.0
77,665865335,Cluster-wise Oracle,0.900398406374502,133.9331965917934,0.0,0.9241452416498377,1.0,0.0
77,665865335,PCP,0.9083665338645418,136.06756969496578,0.007968127490039834,0.9096489825366338,1.0,0.0
78,536002443,SCP,0.9482071713147411,139.0218051907147,0.0,1.0,1.0,0.0
78,536002443,Cluster-wise Oracle,0.9163346613545816,124.32798815300788,-0.031872509960159445,1.1181859149817774,1.0,0.0
78,536002443,PCP,0.9601593625498008,162.7022775174783,0.01195219123505975,0.8544551884086581,1.0,0.0
79,501166386,SCP,0.8725099601593626,122.94863145690964,0.0,1.0,1.0,0.0
79,501166386,Cluster-wise Oracle,0.8167330677290837,115.65522233930385,-0.055776892430278835,1.063061649704055,1.0,0.0
79,501166386,PCP,0.8884462151394422,139.41196205503607,0.015936254980079667,0.8819087662533065,1.0,0.0
80,221164573,SCP,0.9721115537848606,163.3243495423367,0.0,1.0,1.0,0.0
80,221164573,Cluster-wise Oracle,0.9362549800796812,152.6182857287092,-0.03585657370517936,1.0701492862569455,1.0,0.0
80,221164573,PCP,0.952191235059761,174.0597487348303,-0.019920318725099584,0.9383234821920355,1.0,0.0
81,139182708,SCP,0.9163346613545816,147.39917641266723,0.0,1.0,1.0,0.0
81,139182708,Cluster-wise Oracle,0.8725099601593626,133.94640287242748,-0.043824701195219085,1.1004340038384783,1.0,0.0
81,139182708,PCP,0.9203187250996016,158.9863537800951,0.003984063745019917,0.9271184155625402,1.0,0.0
82,812174630,SCP,0.952191235059761,158.50041707736588,0.0,1.0,1.0,0.0
82,812174630,Cluster-wise Oracle,0.9043824701195219,142.00539967608563,-0.04780876494023911,1.1161576773763913,1.0,0.0
82,812174630,PCP,0.9641434262948207,176.45205411584317,0.01195219123505975,0.8982633717219761,1.0,0.0
83,335518359,SCP,0.7529880478087649,96.29031792658319,0.0,1.0,1.0,0.0
83,335518359,Cluster-wise Oracle,0.6892430278884463,87.85307794501003,-0.06374501992031867,1.0960380692279705,1.0,0.0
83,335518359,PCP,0.7450199203187251,97.51113085555855,-0.007968127490039834,0.9874802710391727,1.0,0.0
84,107894472,SCP,0.8844621513944223,124.8805461738998,0.0,1.0,1.0,0.0
84,107894472,Cluster-wise Oracle,0.8087649402390438,105.86691316661047,-0.07569721115537853,1.1795993898241484,1.0,0.0
84,107894472,PCP,0.9123505976095617,148.81124628084328,0.027888446215139417,0.8391875566865398,1.0,0.0
85,899762581,SCP,0.9362549800796812,146.59489914462947,0.0,1.0,1.0,0.0
