coverage_oracle,length_oracle,coverage_soft,length_soft,coverage_ignore,length_ignore,len_ratio_soft,len_ratio_ignore,mean_max_tau,cross_entropy,z_feature_mse,seed,K,delta,rho,sigma_y,b_scale,use_x_in_em,em_converged,em_iter,em_loglik
0.8843333333333333,3.227485609927772,0.8843333333333333,3.227485886838526,0.9046666666666666,45.94244047845817,1.0000000857976727,14.234746806349452,0.9999998677009129,24.85059052820686,0.08663556206312835,1,10,10.0,0.0,1.0,5.0,True,True,3,-34656.71008568879
0.889,4.87197576191349,0.889,4.871975667299502,0.907,34.71406924441871,0.9999999805799552,7.125254915222445,0.9999999960234576,22.300536390413757,0.056454728286531405,1,10,10.0,0.0,1.5,5.0,False,True,3,-24408.928324421715
0.9073333333333333,4.974509925148311,0.9073333333333333,4.974509172287114,0.8946666666666667,34.83465276621982,0.9999998486562076,7.002630066152949,0.9999829223754896,24.63257486480609,0.051882189383534165,1,10,10.0,0.0,1.5,5.0,True,True,3,-34663.7910818939
0.8993333333333333,1.6523861898654744,0.9046666666666666,22.623797966792743,0.894,58.792125831003915,13.691592259455167,35.58013628508379,0.9877119744840284,27.631021115928547,19.853253009137354,1,10,20.0,0.0,0.5,5.0,False,True,11,-24824.261135610708
0.9113333333333333,1.6762639903695753,0.89,5.970675615815992,0.9083333333333333,59.30192998994082,3.5618945763427177,35.37744074360637,0.9905293799937425,27.631021115928547,20.006601488772592,1,10,20.0,0.0,0.5,5.0,True,True,12,-35189.30430724296
0.8903333333333333,3.253666627575811,0.8903333333333333,3.2536666275759814,0.9,81.05446529065782,1.0000000000000524,24.91173023188567,1.0,22.20613063683458,0.06856094562219889,1,10,20.0,0.0,1.0,5.0,False,True,3,-24551.89892546455
0.899,3.328972989852126,0.899,3.3289729898521223,0.908,55.188875749077226,0.9999999999999989,16.578348913407297,1.0,24.775815600615932,0.05340632432873762,1,10,20.0,0.0,1.0,5.0,True,True,3,-34625.847342986905
0.9063333333333333,5.043231228254733,0.9063333333333333,5.043231228254285,0.901,71.61458526909783,0.9999999999999113,14.20013916234431,1.0,27.631021115928547,0.0508888892659023,1,10,20.0,0.0,1.5,5.0,False,True,3,-24423.114002549497
0.9006666666666666,4.884375318803578,0.9006666666666666,4.8843753188037,0.901,73.15354649376076,1.000000000000025,14.977052687195963,1.0,27.631021115928547,0.06462491360252424,1,10,20.0,0.0,1.5,5.0,True,True,3,-34584.47141043598
0.901,1.6843727024977184,0.9083333333333333,23.804272159966487,0.894,116.19644056541098,14.132425753912816,68.98499387523076,0.9894446054481384,27.631021115928547,43.7500102569208,1,10,30.0,0.0,0.5,5.0,False,True,17,-24852.148378161477
0.9006666666666666,1.634880498949741,0.89,65.61234915084242,0.905,115.56751127761001,40.132810436599044,70.68865972274513,0.9889704639840304,22.268643713925016,44.463254435854225,1,10,30.0,0.0,0.5,5.0,True,True,19,-35152.19401899615
0.8983333333333333,3.3595416416676613,0.911,37.018608922849566,0.899,99.41891016949813,11.018946294255098,29.592998323469814,0.9876328453095367,24.9416017273115,44.609493522977274,1,10,30.0,0.0,1.0,5.0,False,True,12,-24755.027858782254
0.8926666666666667,3.2443055468610567,0.8926666666666667,3.244305546860957,0.898,110.01543985252114,0.9999999999999694,33.91032017898675,1.0,22.040344510139004,0.04982425840147457,1,10,30.0,0.0,1.0,5.0,True,True,3,-34600.213616332665
0.9053333333333333,5.097455114688948,0.895,26.118878858484322,0.879,109.19229354756007,5.12390560992279,21.420942625450287,0.9887386506242267,24.720553558384072,42.79986832596233,1,10,30.0,0.0,1.5,5.0,False,True,17,-24894.969795957135
0.9036666666666666,4.95770310219885,0.906,4.9688582862836626,0.917,108.01986201736908,1.0022500710217732,21.788287799941045,0.9920850542308772,27.631021115928547,47.39844392490783,1,10,30.0,0.0,1.5,5.0,True,True,17,-35283.30307934767
0.8966666666666666,1.656337979477879,0.8943333333333333,3.843922707475567,0.9,3.879738074123796,2.3207357164431333,2.342358940140219,0.6619085367412352,8.50725011864726,0.9621435877512227,2,10,1.0,0.0,0.5,5.0,False,True,112,-21084.884095999092
0.901,1.6484619315526565,0.9106666666666666,4.171075993573517,0.909,4.141773218090854,2.530283480459179,2.5125076526273147,0.7260154223370243,9.704490148833191,0.9529312637516738,2,10,1.0,0.0,0.5,5.0,True,True,89,-31115.17604788277
0.8853333333333333,3.2134952113757764,0.8986666666666666,4.620517112071452,0.8933333333333333,4.584806746876536,1.4378478286554828,1.4267352042866954,0.6896729038686923,10.102887626772278,1.0260942766315544,2,10,1.0,0.0,1.0,5.0,False,True,119,-20783.17916448154
0.8983333333333333,3.2977237965400565,0.8786666666666667,4.626291474033037,0.88,4.627321194170876,1.4028741518276644,1.403186403611431,0.7367334717467663,9.175110148177234,0.982444351034008,2,10,1.0,0.0,1.0,5.0,True,True,100,-30697.054343188658
0.9016666666666666,4.944607717029781,0.9073333333333333,6.264803585931347,0.905,6.168042831737514,1.2669970894464821,1.2474281449050217,0.7052275538176633,10.583875351396138,1.0253507198158431,2,10,1.0,0.0,1.5,5.0,False,True,127,-21053.20139878947
0.9013333333333333,4.947193852954792,0.9036666666666666,6.067712402592512,0.901,5.992657487070271,1.2264957838610817,1.2113245741302534,0.734684338867996,9.864291477514858,0.9673235851008841,2,10,1.0,0.0,1.5,5.0,True,True,90,-31058.551011341286
0.884,1.5675382659238384,0.8983333333333333,9.290507511968183,0.8946666666666667,10.68466382495246,5.926813854520333,6.816206058392704,0.7169896317787028,9.078117253623969,3.565348923411033,2,10,3.0,0.0,0.5,5.0,False,True,73,-22899.12931534001
0.901,1.709396824795979,0.8986666666666666,10.384879107154243,0.8993333333333333,11.00034791030113,6.075171637453876,6.435221916136443,0.7397381127955596,9.266325814354174,3.8670327440778105,2,10,3.0,0.0,0.5,5.0,True,True,122,-33247.17659485614
0.911,3.316083111925498,0.8993333333333333,10.39301565679297,0.8943333333333333,11.378205045152818,3.1341239968977197,3.431218296137944,0.7354693710901409,9.24688147669364,3.453935847226548,2,10,3.0,0.0,1.0,5.0,False,True,107,-23007.224520473792
0.8883333333333333,3.1869055475443067,0.894,10.242018018683858,0.9063333333333333,11.09567766978585,3.2137814773255267,3.481646225234289,0.7410916100607655,10.798825244508294,3.877947568738621,2,10,3.0,0.0,1.0,5.0,True,True,109,-32937.01243668727
0.915,5.163603725081503,0.9,11.344911684063174,0.9043333333333333,12.63962386206402,2.1970918544652855,2.447829952687649,0.7369068943931834,10.285779966008104,3.6611539929336243,2,10,3.0,0.0,1.5,5.0,False,True,85,-22974.520213475786
0.9013333333333333,4.948949043267575,0.885,11.042677022196472,0.9036666666666666,12.293093774766803,2.231317583925955,2.4839806729248943,0.7691781501061703,10.333875356084716,3.8179595813163076,2,10,3.0,0.0,1.5,5.0,True,True,61,-32968.743467698136
0.894,1.6116988851607932,0.9143333333333333,3.0258863680722934,0.895,21.073286666728425,1.8774514246626237,13.075200870804116,0.9579219061979202,13.010899890590405,1.060481353011167,2,10,5.0,0.0,0.5,5.0,False,True,8,-24150.087838100975
0.9053333333333333,1.7105604431797872,0.8836666666666667,2.8916781318623155,0.896,17.210528623923377,1.6904857956886519,10.061339073134686,0.9535435399682136,13.621207814637508,1.3795503136450171,2,10,5.0,0.0,0.5,5.0,True,True,9,-34454.48272772736
0.898,3.1692911193829456,0.8863333333333333,4.0796984371957965,0.9106666666666666,17.19809212922059,1.2872589748050993,5.426479134100191,0.9535977463336069,10.735087892436884,1.137682544854054,2,10,5.0,0.0,1.0,5.0,False,True,8,-24278.382164398612
0.9056666666666666,3.3431409742297333,0.8856666666666667,4.316485903109799,0.9126666666666666,19.38790429490875,1.2911468395688357,5.799308029292951,0.9527780362843005,14.552669985923233,1.388666378678154,2,10,5.0,0.0,1.0,5.0,True,True,24,-34363.10960486534
0.9016666666666666,4.963295631078701,0.9056666666666666,5.783355855580519,0.9043333333333333,19.750394787713333,1.1652249403333625,3.979290426313145,0.9625414678235966,14.83686258020091,1.0097415270383616,2,10,5.0,0.0,1.5,5.0,False,True,7,-24226.748403175803
0.9016666666666666,4.8979394539178935,0.895,5.90937421656656,0.8863333333333333,17.34663730759353,1.2065020958639276,3.5416193831709863,0.9538284624447959,14.63295737128892,1.270489872781759,2,10,5.0,0.0,1.5,5.0,True,True,8,-34416.65974895261
0.9003333333333333,1.6780743836383571,0.909,13.152650864601997,0.9116666666666666,41.283710532729145,7.837942699586869,24.601835851411355,0.9936290211413009,27.524423594476566,5.228434280158387,2,10,10.0,0.0,0.5,5.0,False,True,14,-24670.451813399126
0.89,1.598364800979807,0.8896666666666667,1.5983647983354379,0.903,31.70778168009724,0.9999999983455784,19.83763760354344,0.9999039919715575,24.740628056648823,0.06677825234991894,2,10,10.0,0.0,0.5,5.0,True,True,3,-34599.05716622736
0.9006666666666666,3.276197139291787,0.8996666666666666,14.628794436399948,0.897,34.00410839686492,4.465175267066574,10.379139884181562,0.9924557323095659,27.58514658369451,5.141831464620231,2,10,10.0,0.0,1.0,5.0,False,True,25,-24552.817685206
0.918,3.407294190975996,0.918,3.4072941871430382,0.886,34.65168455472918,0.9999999988750727,10.169854028601927,0.9999999965606158,27.59888714082881,0.0770831007572149,2,10,10.0,0.0,1.0,5.0,True,True,3,-34740.5633921734
0.9086666666666666,5.107769805588504,0.8883333333333333,9.787579927342119,0.8876666666666667,35.35617445521323,1.9162139837690708,6.9220375625638795,0.988329246164919,27.58256575169739,5.247767184111251,2,10,10.0,0.0,1.5,5.0,False,True,20,-24564.27844513742
0.9106666666666666,5.042819586445731,0.9106666666666666,5.042819457438426,0.8966666666666666,36.5638981980941,0.9999999744176244,7.250685369822042,0.999999966176619,24.833664969221058,0.0777809119464656,2,10,10.0,0.0,1.5,5.0,True,True,3,-34800.96100923182
0.9083333333333333,1.6698325997985108,0.9083333333333333,1.6698325997988634,0.9176666666666666,86.62080075070406,1.0000000000002112,51.873942789927625,1.0,27.631021115928547,0.07365006942252098,2,10,20.0,0.0,0.5,5.0,False,True,3,-24354.80360220293
0.8903333333333333,1.6398630516391872,0.8903333333333333,1.6398630516391544,0.9033333333333333,74.56888888596859,0.9999999999999799,45.472631883150505,1.0,27.631021115928547,0.06779391865212221,2,10,20.0,0.0,0.5,5.0,True,True,3,-34488.42785760402
0.8966666666666666,3.235229524057228,0.8966666666666666,3.2352295240572104,0.892,71.71910026079361,0.9999999999999946,22.1681644926547,1.0,27.631021115928547,0.08026901479426457,2,10,20.0,0.0,1.0,5.0,False,True,3,-24288.83813923355
0.9063333333333333,3.3618212458943226,0.9063333333333333,3.361821245894344,0.9033333333333333,57.02950716958446,1.0000000000000064,16.963872555458636,1.0,27.631021115928547,0.05031242195800771,2,10,20.0,0.0,1.0,5.0,True,True,3,-34624.14158672172
0.9113333333333333,5.0932466484570185,0.9113333333333333,5.093246648457026,0.9036666666666666,72.46223481257121,1.0000000000000013,14.227120698056787,1.0,27.631021115928547,0.06141917976895578,2,10,20.0,0.0,1.5,5.0,False,True,3,-24392.807665961263
0.898,4.961508422790001,0.898,4.961508422790452,0.9013333333333333,72.93206714973698,1.000000000000091,14.699575398226404,1.0,27.631021115928547,0.050445553201830716,2,10,20.0,0.0,1.5,5.0,True,True,3,-34746.552100778455
0.8966666666666666,1.6416894069330041,0.8923333333333333,15.713508645278313,0.897,133.59118750098304,9.571547808567646,81.37421544953342,0.9916223379181344,27.631021115928547,47.65681870022187,2,10,30.0,0.0,0.5,5.0,False,True,8,-24779.807199135204
0.9026666666666666,1.6294996536205062,0.9026666666666666,1.629499653620428,0.916,107.54501073150212,0.999999999999952,65.99879324463376,1.0,27.631021115928547,0.06044900892313061,2,10,30.0,0.0,0.5,5.0,True,True,3,-34710.20322128848
0.898,3.232315794205377,0.91,3.5976706363884325,0.9006666666666666,125.91305024817363,1.1130319144057748,38.954439561227254,0.985631626092472,22.230106438312067,43.31600590802031,2,10,30.0,0.0,1.0,5.0,False,True,17,-25041.247619596485
0.9133333333333333,3.3773631859842936,0.894,36.857788374056014,0.8953333333333333,105.90385533049238,10.913184737434223,31.356963849781504,0.9921213645155877,27.631021115928547,46.60100531480244,2,10,30.0,0.0,1.0,5.0,True,True,11,-35191.11506067446
0.915,5.17534542978661,0.915,5.175345429786944,0.9116666666666666,137.50608483666701,1.0000000000000646,26.569450619711905,1.0,24.702132877640125,0.07144636590896726,2,10,30.0,0.0,1.5,5.0,False,True,3,-24498.15853530509
0.8976666666666666,4.8884440386566865,0.8963333333333333,4.872698982966625,0.8833333333333333,91.71856425638428,0.9967791273530896,18.762322639084147,0.9922253316060815,25.123861801467786,44.098952752732515,2,10,30.0,0.0,1.5,5.0,True,True,16,-35026.897307313644
0.8816666666666667,1.5710550869299007,0.899,4.00832614737787,0.9013333333333333,4.046037278418038,2.551359389447506,2.5753630869332906,0.6653487447986379,8.630809423208273,0.982113654681265,3,10,1.0,0.0,0.5,5.0,False,True,74,-21064.927857376893
0.8933333333333333,1.620262542136957,0.8946666666666667,3.825910013258504,0.8903333333333333,3.7613219130744406,2.3612901698094735,2.3214274324416895,0.731266598330636,9.551340102052741,0.9687305245809519,3,10,1.0,0.0,0.5,5.0,True,True,105,-30899.698089537105
0.8923333333333333,3.2391873188999565,0.8776666666666667,4.741345364362843,0.882,4.792047318740019,1.4637453464633303,1.4793980239362698,0.6836451465374924,10.374161825359424,0.9432648665074765,3,10,1.0,0.0,1.0,5.0,False,True,151,-20946.18288669449
0.9056666666666666,3.32835921078705,0.8993333333333333,4.777701957544155,0.901,4.807629355682218,1.4354526224392654,1.444444259532122,0.7246738458808062,10.284020095082496,0.9364244859239843,3,10,1.0,0.0,1.0,5.0,True,True,99,-30871.18544476894
0.91,4.991002107093847,0.9046666666666666,6.2366017908566915,0.9023333333333333,6.2135848095530255,1.2495690558800687,1.2449573605111264,0.6969726040076689,9.50298434752343,0.9946418846600943,3,10,1.0,0.0,1.5,5.0,False,True,84,-20809.683873925922
0.8846666666666667,4.730884682677097,0.8983333333333333,5.971390009742678,0.892,5.856089295638109,1.2622142390424127,1.237842325153503,0.7377236669923665,10.173783439358315,1.0069868116219196,3,10,1.0,0.0,1.5,5.0,True,True,81,-30948.722574564243
0.8863333333333333,1.6193668341278986,0.8983333333333333,9.4459268757772,0.901,12.292233263555268,5.833098885753242,7.590765109238009,0.7336533577051326,9.055987176940365,3.7608446301009093,3,10,3.0,0.0,0.5,5.0,False,True,111,-22989.026737550783
0.896,1.6563654560186247,0.888,11.271368884389876,0.8966666666666666,12.923418436536767,6.804880434709535,7.8022747875946115,0.7505366872008661,9.778781320051035,3.8608265626294846,3,10,3.0,0.0,0.5,5.0,True,True,110,-32955.483270815894
0.894,3.294842612843402,0.8916666666666667,9.813298053703893,0.8923333333333333,10.791191032771135,2.978381430254466,3.275176480572009,0.7347092593273115,6.472900087843601,3.631014109648701,3,10,3.0,0.0,1.0,5.0,False,True,84,-22933.19143020366
0.9053333333333333,3.368487316149049,0.9076666666666666,8.509296293776444,0.911,8.467062013992944,2.5261476428845557,2.5136095877222213,0.7541214606416209,10.08403848048658,3.966776137662704,3,10,3.0,0.0,1.0,5.0,True,True,112,-33027.702903341684
0.8926666666666667,4.8687060409963845,0.9063333333333333,10.409480379415003,0.9013333333333333,10.885846889708597,2.1380383805806225,2.2358809092283582,0.7438184121178565,7.3517267296879885,3.4480972341652585,3,10,3.0,0.0,1.5,5.0,False,True,81,-23108.110297926305
0.912,5.121362779405878,0.905,10.485092223584099,0.8966666666666666,10.49541747156631,2.0473246429147633,2.0493407562867216,0.7523639229016853,10.892614709994925,3.8473785055044845,3,10,3.0,0.0,1.5,5.0,True,True,63,-32856.55293502915
0.9113333333333333,1.6570644355687136,0.916,8.267935758094652,0.898,24.550990679951884,4.9895076984481,14.815954137309,0.9279948934316801,13.181468312014985,2.2957541289077437,3,10,5.0,0.0,0.5,5.0,False,True,16,-24267.564388362334
0.897,1.6876590344216842,0.9086666666666666,3.094973240012478,0.9013333333333333,20.572786263715255,1.8338853861396491,12.19013191889498,0.9546143225508019,13.596614402590816,1.2620346678527383,3,10,5.0,0.0,0.5,5.0,True,True,12,-34476.904444178
0.9136666666666666,3.3252086001269756,0.9113333333333333,4.355889499628107,0.9203333333333333,19.07808994230528,1.3099597719859664,5.737411463923427,0.9581101495114808,12.20488607002686,0.9610747391449256,3,10,5.0,0.0,1.0,5.0,False,True,7,-24080.823080947404
0.892,3.246124507449946,0.902,4.521879436367783,0.897,14.041768293089099,1.3930086248971485,4.325702313901654,0.9525416541581938,13.342440172191795,1.2737681286661944,3,10,5.0,0.0,1.0,5.0,True,True,10,-34529.79501560581
0.9083333333333333,5.01247150413538,0.89,5.815357414593077,0.8943333333333333,18.263234935890896,1.1601776508445587,3.6435588553118747,0.952320800030075,11.450597333335372,1.1256996076954011,3,10,5.0,0.0,1.5,5.0,False,True,10,-24321.698126956333
0.9186666666666666,5.107211281718156,0.9096666666666666,6.027853660008262,0.904,15.2344958358256,1.1802632253703014,2.9829382407497436,0.9540008507631325,14.90573015959035,1.387049425424737,3,10,5.0,0.0,1.5,5.0,True,True,13,-34304.38711836627
0.902,1.6728130242126547,0.8983333333333333,24.339795260987408,0.9186666666666666,39.752697338246215,14.550218648879456,23.763981247669133,0.9873182687967061,24.91660969696438,5.155643678729777,3,10,10.0,0.0,0.5,5.0,False,True,12,-24730.14120846261
0.9083333333333333,1.65816426046411,0.9083333333333333,1.6581643055530293,0.8933333333333333,35.8749796584201,1.0000000271920704,21.635359363238788,0.9998858441178459,25.060494416144607,0.06731508453955354,3,10,10.0,0.0,0.5,5.0,True,True,3,-34656.333893697316
0.891,3.2090027649960904,0.891,3.209003059621878,0.9016666666666666,39.973714154596514,1.0000000918122574,12.456740327752636,0.999999345774344,22.004505905871095,0.0587143687557178,3,10,10.0,0.0,1.0,5.0,False,True,3,-24339.67315387401
0.913,3.413632675444676,0.913,3.4136326771518632,0.892,39.150602919919976,1.0000000005001086,11.46889740115932,0.9999971718850987,27.5527320718147,0.0724764916234333,3,10,10.0,0.0,1.0,5.0,True,True,3,-34646.33698006093
0.8936666666666667,4.874045336335389,0.893,4.895622528664571,0.905,36.17200209395213,1.0044269576584213,7.421351177079632,0.9887565920965335,22.1176218351012,5.026371119358556,3,10,10.0,0.0,1.5,5.0,False,True,26,-24765.760345983243
0.8956666666666667,4.830751191388877,0.8956666666666667,4.830751190557866,0.9013333333333333,49.207097066046,0.9999999998279746,10.186220551735472,0.9999999592600017,24.941946776504047,0.08285088066597095,3,10,10.0,0.0,1.5,5.0,True,True,3,-34741.4249850357
0.9086666666666666,1.6834396409032237,0.9086666666666666,1.6834396409031953,0.897,65.97944808823136,0.9999999999999831,39.19323656465111,1.0,24.748184579500002,0.07712979445008447,3,10,20.0,0.0,0.5,5.0,False,True,3,-24357.17672254095
0.921,1.716287981769696,0.9,32.94134750306577,0.9006666666666666,76.97054726010123,19.19336839328056,44.847104960051915,0.9898680584278011,27.631021115928547,18.70130720619671,3,10,20.0,0.0,0.5,5.0,True,True,12,-35043.78079043356
0.899,3.293925827078411,0.9053333333333333,7.412979302141839,0.918,75.96084843567395,2.2504997657208556,23.060886135085923,0.9867938333653207,25.052125811775216,20.310514629498904,3,10,20.0,0.0,1.0,5.0,False,True,16,-24896.864073963232
0.911,3.380168468594267,0.911,3.3801684685942295,0.901,66.83282175676749,0.999999999999989,19.7720386950304,1.0,22.012713489023078,0.07226594661644109,3,10,20.0,0.0,1.0,5.0,True,True,3,-34602.058187364986
0.9093333333333333,5.0885107230367055,0.896,17.577908184802652,0.8916666666666667,56.870890959921155,3.454430803343687,11.176333126793908,0.9886354351381451,24.849498323591742,21.297432204222645,3,10,20.0,0.0,1.5,5.0,False,True,10,-24727.71065491173
0.895,4.854622924024177,0.895,4.854622924024213,0.8973333333333333,81.41648719880524,1.0000000000000073,16.77091886908409,1.0,22.05876519088296,0.06516264416947441,3,10,20.0,0.0,1.5,5.0,True,True,3,-34905.801699928226
0.9093333333333333,1.6809141178741953,0.9093333333333333,1.6809141178741527,0.9013333333333333,109.34475394887502,0.9999999999999747,65.05076778530497,1.0,27.631021115928547,0.06624923330144096,3,10,30.0,0.0,0.5,5.0,False,True,3,-24445.74809088506
0.9033333333333333,1.6970026483760634,0.8873333333333333,22.60142030345584,0.8876666666666667,106.36456147626544,13.31843549276964,62.677899517746994,0.9909538001976119,22.38381900371605,51.208555026690924,3,10,30.0,0.0,0.5,5.0,True,True,14,-35219.79274728603
0.8826666666666667,3.2168715459011707,0.9006666666666666,59.2659791871324,0.908,152.65636432340585,18.423483294708213,47.45491454824034,0.984886793590607,24.88633968507964,45.38167944646578,3,10,30.0,0.0,1.0,5.0,False,True,11,-24937.97556499512
0.916,3.4186062527038032,0.904,69.0033630939185,0.8983333333333333,112.99043123286353,20.184647775491307,33.05160725763562,1.0,27.631021115928547,45.102552640393036,3,10,30.0,0.0,1.0,5.0,True,True,6,-35073.32817501572
0.9043333333333333,4.986024692201914,0.8976666666666666,73.08573000822403,0.895,115.28159593815613,14.658116339160792,23.12094364844507,0.9867675735744584,19.694331771354555,47.41391388154263,3,10,30.0,0.0,1.5,5.0,False,True,20,-24863.03284511924
0.8953333333333333,4.7900512725300235,0.8953333333333333,4.7900512725300235,0.897,107.81016548338424,1.0,22.507100519289587,1.0,22.03113416976703,0.05894779294331582,3,10,30.0,0.0,1.5,5.0,True,True,3,-34790.07413187667
0.9,1.6253182054631552,0.9073333333333333,3.817967850194092,0.906,3.7990712257702706,2.349058687314779,2.337432272031726,0.6961178925339624,8.8022376785888,1.1491375932315744,4,10,1.0,0.0,0.5,5.0,False,True,169,-20876.215122965572
0.9046666666666666,1.6863921481665078,0.9086666666666666,4.119711619100437,0.907,4.099237584265999,2.442914374085234,2.4307736422532584,0.7336980727450096,9.668056927656997,0.900855629713166,4,10,1.0,0.0,0.5,5.0,True,True,87,-31037.819443747696
0.8946666666666667,3.1859441162418927,0.8886666666666667,4.801984073404113,0.8943333333333333,4.88135569040497,1.5072405221810623,1.5321535822050034,0.6940686457029805,10.502397848732837,1.075414883095437,4,10,1.0,0.0,1.0,5.0,False,True,123,-20864.750124842292
0.9006666666666666,3.2775035660024794,0.8943333333333333,4.756518464188159,0.8926666666666667,4.730693038159816,1.4512626358450043,1.4433830331204702,0.7302514462070955,9.744844977990047,0.9252790545530625,4,10,1.0,0.0,1.0,5.0,True,True,86,-30907.714322700318
